/documents/oath-office-administered-chief-justice-william-rehnquist,Oath of Office Administered by Chief Justice William Rehnquist,2001-01-20
/documents/nominations-sent-the-senate-381,Nominations Sent to the Senate,2001-01-20
/documents/memorandum-from-andrew-card,Memorandum from Andrew Card,2001-01-20
/documents/memorandum-from-andrew-card-0,Memorandum from Andrew Card,2001-01-20
/documents/inaugural-address-52,Inaugural Address,2001-01-20
/documents/remarks-swearing-ceremony-for-white-house-staff,Remarks at a Swearing-In Ceremony for White House Staff,2001-01-22
/documents/remarks-following-meeting-with-republican-congressional-leaders-and-exchange-with,Remarks Following a Meeting With Republican Congressional Leaders and an Exchange With Reporters,2001-01-22
/documents/remarks-reading-roundtable,Remarks at a Reading Roundtable,2001-01-22
/documents/remarks-following-meeting-with-democratic-leaders-and-exchange-with-reporters,Remarks Following a Meeting With Democratic Leaders and an Exchange With Reporters,2001-01-22
/documents/statement-participants-the-march-for-life,Statement to Participants in the March for Life,2001-01-22
/documents/memorandum-restoration-the-mexico-city-policy,Memorandum on Restoration of the Mexico City Policy,2001-01-22
/documents/statement-the-press-secretary-restoration-the-mexico-city-policy,Statement by the Press Secretary: Restoration of the Mexico City Policy,2001-01-22
/documents/remarks-prior-meeting-with-congressional-education-leaders-and-exchange-with-reporters,Remarks Prior to a Meeting With Congressional Education Leaders and an Exchange With Reporters,2001-01-23
/documents/remarks-submitting-the-education-reform-plan-the-congress,Remarks on Submitting the Education Reform Plan to the Congress,2001-01-23
/documents/letter-congressional-leaders-transmitting-the-education-reform-plan,Letter to Congressional Leaders Transmitting the Education Reform Plan,2001-01-23
/documents/remarks-prior-meeting-with-bipartisan-congressional-leaders-and-exchange-with-reporters,Remarks Prior to a Meeting With Bipartisan Congressional Leaders and an Exchange With Reporters,2001-01-24
/documents/remarks-the-swearing-ceremony-for-roderick-r-paige-secretary-education,Remarks at the Swearing-In Ceremony for Roderick R. Paige as Secretary of Education,2001-01-24
/documents/remarks-merritt-extended-elementary-school,Remarks at Merritt Extended Elementary School,2001-01-25
/documents/remarks-prior-meeting-with-congressional-leaders-and-exchange-with-reporters-15,Remarks Prior to a Meeting With Congressional Leaders and an Exchange With Reporters,2001-01-25
/documents/statement-the-press-secretary-319,Statement by the Press Secretary,2001-01-25
/documents/remarks-the-swearing-ceremony-for-colin-l-powell-secretary-state,Remarks at the Swearing-In Ceremony for Colin L. Powell as Secretary of State,2001-01-26
/documents/remarks-luncheon-with-freshman-members-the-house-representatives,Remarks at a Luncheon With Freshman Members of the House of Representatives,2001-01-26
/documents/remarks-the-swearing-ceremony-for-donald-h-rumsfeld-secretary-defense,Remarks at the Swearing-In Ceremony for Donald H. Rumsfeld as Secretary of Defense,2001-01-26
/documents/remarks-following-meeting-with-governors-and-exchange-with-reporters,Remarks Following a Meeting With Governors and an Exchange With Reporters,2001-01-26
/documents/statement-the-earthquake-india,Statement on the Earthquake in India,2001-01-26
/documents/statement-the-press-secretary-british-prime-minister-visit-washington,Statement by the Press Secretary: British Prime Minister to Visit Washington,2001-01-26
/documents/statement-the-press-secretary-attendees-faith-based-event,Statement by the Press Secretary: Attendees at Faith Based Event,2001-01-26
/documents/the-presidents-radio-address-635,The President's Radio Address,2001-01-27
/documents/remarks-signing-executive-orders-with-respect-faith-based-and-community-initiatives,Remarks on Signing Executive Orders With Respect to Faith-Based and Community Initiatives,2001-01-29
/documents/executive-order-13198-agency-responsibilities-with-respect-faith-based-and-community,Executive Order 13198—Agency Responsibilities With Respect to Faith-Based and Community Initiatives,2001-01-29
/documents/remarks-prior-meeting-with-the-national-energy-policy-development-group-and-exchange-with,Remarks Prior to a Meeting With the National Energy Policy Development Group and an Exchange With Reporters,2001-01-29
/documents/remarks-following-meeting-with-congressional-leaders-and-exchange-with-reporters-12,Remarks Following a Meeting With Congressional Leaders and an Exchange With Reporters,2001-01-29
/documents/remarks-prior-meeting-with-bipartisan-congressional-leaders-and-exchange-with-reporters-0,Remarks Prior to a Meeting With Bipartisan Congressional Leaders and an Exchange With Reporters,2001-01-29
/documents/letter-congressional-leaders-transmitting-the-blueprint-for-immediate-assistance-help,Letter to Congressional Leaders Transmitting the Blueprint for Immediate Assistance To Help Medicare Beneficiaries Buy...,2001-01-29
/documents/executive-order-13199-establishment-white-house-office-faith-based-and-community,Executive Order 13199—Establishment of White House Office of Faith-Based and Community Initiatives,2001-01-29
/documents/message-the-congress-transmitting-the-blueprint-for-the-program-rally-the-armies,Message to the Congress Transmitting the Blueprint for the Program To Rally the Armies of Compassion,2001-01-30
/documents/remarks-prior-meeting-with-republican-congressional-leaders-and-exchange-with-reporters,Remarks Prior to a Meeting With Republican Congressional Leaders and an Exchange With Reporters,2001-01-30
/documents/remarks-the-swearing-ceremony-for-paul-h-oneill-secretary-the-treasury,Remarks at the Swearing-In Ceremony for Paul H. O'Neill as Secretary of the Treasury,2001-01-30
/documents/remarks-the-fishing-school,Remarks at the Fishing School,2001-01-30
/documents/president-bush-announces-appointments-for-the-white-house-office-legislative-affairs,President Bush Announces Appointments for the White House Office of Legislative Affairs,2001-01-30
/documents/press-briefing-mayor-steve-goldsmith-reverend-mark-scott-and-white-house-official-the,"Press Briefing by Mayor Steve Goldsmith, Reverend Mark Scott, and a White House Official on the Faith-Based Initiative",2001-01-30
/documents/remarks-prior-meeting-with-bipartisan-congressional-leaders,Remarks Prior to a Meeting With Bipartisan Congressional Leaders,2001-01-31
/documents/remarks-meeting-with-catholic-charities-leaders,Remarks in a Meeting With Catholic Charities Leaders,2001-01-31
/documents/remarks-prior-cabinet-meeting-and-exchange-with-reporters-5,Remarks Prior to a Cabinet Meeting and an Exchange With Reporters,2001-01-31
/documents/remarks-prior-meeting-with-the-congressional-black-caucus,Remarks Prior to a Meeting With the Congressional Black Caucus,2001-01-31
/documents/letter-congressional-leaders-the-united-states-air-force-operating-location-near-groom-2,"Letter to Congressional Leaders on the United States Air Force Operating Location Near Groom Lake, Nevada",2001-01-31
/documents/statement-the-press-secretary-320,Statement by the Press Secretary,2001-01-31
/documents/remarks-the-national-prayer-breakfast-31,Remarks at the National Prayer Breakfast,2001-02-01
/documents/letter-congressional-leaders-transmitting-the-blueprint-for-the-new-freedom-initiative,Letter to Congressional Leaders Transmitting the Blueprint for the New Freedom Initiative,2001-02-01
/documents/letter-congressional-leaders-transmitting-the-final-report-the-national-emergency-with-0,Letter to Congressional Leaders Transmitting the Final Report on the National Emergency With Respect to the Lapse of the...,2001-02-01
/documents/proclamation-7404-national-african-american-history-month,Proclamation 7404—National African American History Month,2001-02-01
/documents/remarks-announcing-the-new-freedom-initiative,Remarks Announcing the New Freedom Initiative,2001-02-01
/documents/nomination-sent-the-senate-95,Nomination Sent to the Senate,2001-02-01
/documents/statement-the-press-secretary-participants-the-new-freedom-initiative-announcement,Statement by the Press Secretary: Participants in the New Freedom Initiative Announcement,2001-02-01
/documents/remarks-the-republican-congressional-retreat-williamsburg-virginia,"Remarks at the Republican Congressional Retreat in Williamsburg, Virginia",2001-02-02
/documents/the-presidents-radio-address-636,The President's Radio Address,2001-02-03
/documents/letter-congressional-leaders-transmitting-report-chemical-weapons-convention-inspections,Letter to Congressional Leaders Transmitting a Report on Chemical Weapons Convention Inspections,2001-02-05
/documents/remarks-announcing-the-tax-relief-plan-and-exchange-with-reporters,Remarks Announcing the Tax Relief Plan and an Exchange With Reporters,2001-02-05
/documents/remarks-the-swearing-ceremony-for-donald-l-evans-secretary-commerce,Remarks at the Swearing-In Ceremony for Donald L. Evans as Secretary of Commerce,2001-02-05
/documents/remarks-following-discussions-with-prime-minister-jean-chretien-canada-and-exchange-with,Remarks Following Discussions With Prime Minister Jean Chretien of Canada and an Exchange With Reporters,2001-02-05
/documents/message-the-congress-transmitting-report-the-operation-the-andean-trade-preference-act-0,Message to the Congress Transmitting a Report on the Operation of the Andean Trade Preference Act,2001-02-05
/documents/proclamation-7405-national-consumer-protection-week,Proclamation 7405—National Consumer Protection Week,2001-02-05
/documents/president-bush-nominates-paul-wolfowitz-deputy-secretary-defense,President Bush Nominates Paul Wolfowitz Deputy Secretary of Defense,2001-02-05
/documents/president-bush-nominates-mark-weinberger-assistant-secretary-treasury-for-tax-policy,President Bush Nominates Mark Weinberger Assistant Secretary of Treasury for Tax Policy,2001-02-05
/documents/remarks-tree-top-toys-books-and-exchange-with-reporters-mclean-virginia,"Remarks at Tree Top Toys & Books and an Exchange With Reporters in McLean, Virginia",2001-02-06
/documents/videotaped-remarks-tribute-former-president-ronald-reagan,Videotaped Remarks in a Tribute to Former President Ronald Reagan,2001-02-06
/documents/nomination-sent-the-senate-96,Nomination Sent to the Senate,2001-02-06
/documents/president-bush-nominates-sean-okeefe-deputy-director-the-office-management-and-budget,President Bush Nominates Sean O'Keefe as Deputy Director of the Office of Management and Budget,2001-02-06
/documents/personnel-announcement-790,Personnel Announcement,2001-02-06
/documents/president-bush-announces-three-nominations-for-the-department-state,President Bush Announces Three Nominations for the Department of State,2001-02-06
/documents/statement-the-press-secretary-election-ariel-sharon-prime-minister-israel,Statement by the Press Secretary: Election of Ariel Sharon as Prime Minister of Israel,2001-02-06
/documents/letter-congressional-majority-leaders-the-patients-bill-rights,Letter to Congressional Majority Leaders on the Patients' Bill of Rights,2001-02-07
/documents/remarks-the-tax-family-reunion-and-exchange-with-reporters,Remarks at the Tax Family Reunion and an Exchange With Reporters,2001-02-07
/documents/letter-congressional-minority-leaders-the-patients-bill-rights,Letter to Congressional Minority Leaders on the Patients' Bill of Rights,2001-02-07
/documents/proclamation-7406-american-heart-month-2001,"Proclamation 7406—American Heart Month, 2001",2001-02-07
/documents/proclamation-7407-national-burn-awareness-week-2001,"Proclamation 7407—National Burn Awareness Week, 2001",2001-02-07
/documents/statement-the-press-secretary-principles-for-bipartisan-patients-bill-rights,Statement by the Press Secretary: Principles for a Bipartisan Patients' Bill of Rights,2001-02-07
/documents/message-the-congress-transmitting-the-tax-relief-plan,Message to the Congress Transmitting the Tax Relief Plan,2001-02-08
/documents/remarks-transmitting-the-tax-relief-plan-the-congress,Remarks on Transmitting the Tax Relief Plan to the Congress,2001-02-08
/documents/remarks-the-swearing-ceremony-for-norman-y-mineta-secretary-transportation,Remarks at the Swearing-In Ceremony for Norman Y. Mineta as Secretary of Transportation,2001-02-08
/documents/message-the-congress-transmitting-report-the-national-emergency-with-respect-iraq-3,Message to the Congress Transmitting a Report on the National Emergency With Respect to Iraq,2001-02-08
/documents/statement-administration-policy-s-235-pipeline-safety-improvement-act-2001,Statement of Administration Policy: S. 235 - Pipeline Safety Improvement Act of 2001,2001-02-08
/documents/president-bush-nominate-michele-davis-the-us-treasury,President Bush to Nominate Michele Davis to the U.S. Treasury,2001-02-08
/documents/president-bush-nominates-senator-frist-general-assembly-the-united-nations,President Bush Nominates Senator Frist to General Assembly of the United Nations,2001-02-08
/documents/remarks-jc-nalle-elementary-school-and-exchange-with-reporters,Remarks at J.C. Nalle Elementary School and an Exchange With Reporters,2001-02-09
/documents/letter-congressional-leaders-transmitting-report-united-states-intelligence-provided,Letter to Congressional Leaders Transmitting a Report on United States Intelligence Provided to Multinational Organizations,2001-02-09
/documents/the-presidents-radio-address-637,The President's Radio Address,2001-02-10
/documents/executive-order-13200-presidents-information-technology-advisory-committee-further,"Executive Order 13200—Presidents Information Technology Advisory Committee, Further Amendment to Executive Order 13035, as...",2001-02-11
/documents/remarks-the-troops-fort-stewart-georgia,"Remarks to the Troops at Fort Stewart, Georgia",2001-02-12
/documents/president-bush-announces-seven-positions-within-his-administration,President Bush Announces Seven Positions within His Administration,2001-02-12
/documents/personnel-announcement-788,Personnel Announcement,2001-02-12
/documents/exchange-with-reporters-aboard-air-force-one-23,Exchange With Reporters Aboard Air Force One,2001-02-13
/documents/remarks-the-troops-norfolk-naval-air-station-norfolk-virginia,"Remarks to the Troops at Norfolk Naval Air Station in Norfolk, Virginia",2001-02-13
/documents/hr-554-rail-passenger-disaster-family-assistance-act,Statement of Administration Policy: H.R. 554 - Rail Passenger Disaster Family Assistance Act,2001-02-13
/documents/personnel-announcement-789,Personnel Announcement,2001-02-13
/documents/nomination-sent-the-senate-93,Nomination Sent to the Senate,2001-02-13
/documents/nomination-10,Nomination,2001-02-13
/documents/remarks-the-situation-the-middle-east-2,Remarks on the Situation in the Middle East,2001-02-14
/documents/remarks-discussion-with-employers-national-guard-personnel-and-reservists-charleston-west,"Remarks in a Discussion With Employers of National Guard Personnel and Reservists in Charleston, West Virginia",2001-02-14
/documents/remarks-national-guard-personnel-and-reservists-charleston,Remarks to National Guard Personnel and Reservists in Charleston,2001-02-14
/documents/statement-the-press-secretary-313,Statement by the Press Secretary,2001-02-14
/documents/personnel-announcements,Personnel Announcements,2001-02-14
/documents/telephone-remarks-former-president-ronald-reagans-90th-birthday,Telephone Remarks on Former President Ronald Reagan's 90th Birthday,2001-02-15
/documents/remarks-state-department-employees-0,Remarks to State Department Employees,2001-02-15
/documents/remarks-prior-meeting-with-republican-congressional-leaders-and-exchange-with-reporters-0,Remarks Prior to a Meeting With Republican Congressional Leaders and an Exchange With Reporters,2001-02-15
/documents/memorandum-expediting-federal-decisions-relating-the-siting-and-operation-power-plants,Memorandum on Expediting Federal Decisions Relating to the Siting and Operation of Power Plants in California,2001-02-15
/documents/remarks-the-swearing-ceremony-for-state-department-foreign-service-personnel,Remarks at the Swearing-In Ceremony for State Department Foreign Service Personnel,2001-02-15
/documents/statement-the-press-secretary-president-signs-legislation-recognizing-reagans-birthday,Statement by the Press Secretary: President Signs Legislation Recognizing Reagan's Birthday,2001-02-15
/documents/president-bush-nominate-james-and-bryant-for-positions-within-the-justice-department,President Bush to Nominate James and Bryant for Positions within the Justice Department,2001-02-15
/documents/statement-the-press-secretary-republic-korea-president-visit-washington,Statement by the Press Secretary: Republic of Korea President to Visit Washington,2001-02-15
/documents/nominations-sent-the-senate-370,Nominations Sent to the Senate,2001-02-15
/documents/joint-statement-president-george-bush-and-president-vicente-fox-towards-partnership-for,Joint Statement by President George Bush and President Vicente Fox Towards a Partnership for Prosperity: the Guanajuato...,2001-02-16
/documents/president-bush-nominate-taft-legal-advisor-the-secretary-state,President Bush to Nominate Taft as Legal Advisor to the Secretary of State,2001-02-16
/documents/the-presidents-news-conference-with-president-vicente-fox-mexico-san-cristobal-mexico,"The President's News Conference With President Vicente Fox of Mexico in San Cristobal, Mexico",2001-02-16
/documents/the-presidents-radio-address-638,The President's Radio Address,2001-02-17
/documents/executive-order-13201-notification-employee-rights-concerning-payment-union-dues-or-fees,Executive Order 13201—Notification of Employee Rights Concerning Payment of Union Dues or Fees,2001-02-17
/documents/executive-order-13202-preservation-open-competition-and-government-neutrality-towards,Executive Order 13202—Preservation of Open Competition and Government Neutrality Towards Government Contractors Labor...,2001-02-17
/documents/executive-order-13203-revocation-executive-order-and-presidential-memorandum-concerning,Executive Order 13203—Revocation of Executive Order and Presidential Memorandum Concerning Labor-Management Partnerships,2001-02-17
/documents/executive-order-13204-revocation-executive-order-nondisplacement-qualified-workers-under,Executive Order 13204—Revocation of Executive Order on Nondisplacement of Qualified Workers Under Certain Contracts,2001-02-17
/documents/statement-the-press-secretary-regarding-executive-orders,Statement by the Press Secretary Regarding Executive Orders,2001-02-17
/documents/remarks-the-dedication-the-national-memorial-center-museum-oklahoma-city-oklahoma,"Remarks at the Dedication of the National Memorial Center Museum in Oklahoma City, Oklahoma",2001-02-19
/documents/remarks-tax-family-reunion-st-louis,Remarks at a Tax Family Reunion in St. Louis,2001-02-20
/documents/remarks-discussion-education-columbus-ohio,"Remarks in a Discussion on Education in Columbus, Ohio",2001-02-20
/documents/remarks-the-robert-hanssen-espionage-case,Remarks on the Robert Hanssen Espionage Case,2001-02-20
/documents/remarks-moline-elementary-school-st-louis-missouri,"Remarks at Moline Elementary School in St. Louis, Missouri",2001-02-20
/documents/president-bush-nominate-barrales-deputy-assistant-the-president-and-director-oga,President Bush to Nominate Barrales as Deputy Assistant to the President and Director of OGA,2001-02-20
/documents/remarks-townsend-elementary-school-townsend-tennessee,"Remarks at Townsend Elementary School in Townsend, Tennessee",2001-02-21
/documents/president-bush-nominate-individuals-serve-his-administration,President Bush to Nominate Individuals to Serve in His Administration,2001-02-21
/documents/president-bush-appoints-edson-deputy-assistant-the-president-for-international-economic,President Bush Appoints Edson as Deputy Assistant to the President for International Economic Affairs and Deputy National...,2001-02-21
/documents/statement-the-death-dale-earnhardt,Statement on the Death of Dale Earnhardt,2001-02-22
/documents/statement-the-press-secretary-366,Statement by the Press Secretary,2001-02-22
/documents/president-bush-nominate-kelly-secretary-state-for-east-asian-and-pacific-affairs,President Bush to Nominate Kelly as Secretary of State for East Asian and Pacific Affairs,2001-02-22
/documents/statement-the-press-secretary-370,Statement by the Press Secretary,2001-02-22
/documents/statement-the-press-secretary-372,Statement by the Press Secretary,2001-02-22
/documents/statement-the-press-secretary-315,Statement by the Press Secretary,2001-02-22
/documents/statement-the-press-secretary-316,Statement by the Press Secretary,2001-02-22
/documents/statement-the-press-secretary-317,Statement by the Press Secretary,2001-02-22
/documents/the-presidents-news-conference-1236,The President's News Conference,2001-02-22
/documents/remarks-following-meeting-with-the-budget-review-board-and-exchange-with-reporters,Remarks Following a Meeting With the Budget Review Board and an Exchange With Reporters,2001-02-23
/documents/exchange-with-reporters-prior-discussions-with-prime-minister-tony-blair-the-united-0,"Exchange With Reporters Prior to Discussions With Prime Minister Tony Blair of the United Kingdom at Camp David, Maryland",2001-02-23
/documents/joint-statement-with-prime-minister-tony-blair-the-united-kingdom,Joint Statement With Prime Minister Tony Blair of the United Kingdom,2001-02-23
/documents/president-bush-nominate-mcclain-general-counsel-the-department-veterans-affairs,President Bush to Nominate McClain as General Counsel of the Department of Veterans Affairs,2001-02-23
/documents/the-presidents-news-conference-with-prime-minister-tony-blair-the-united-kingdom-camp-0,The President's News Conference With Prime Minister Tony Blair of the United Kingdom at Camp David,2001-02-23
/documents/the-presidents-radio-address-639,The President's Radio Address,2001-02-24
/documents/remarks-the-national-governors-association-conference-6,Remarks at the National Governors' Association Conference,2001-02-26
/documents/memorandum-the-interagency-working-group-federalism,Memorandum on the Interagency Working Group on Federalism,2001-02-26
/documents/remarks-prior-cabinet-meeting-and-exchange-with-reporters-6,Remarks Prior to a Cabinet Meeting and an Exchange With Reporters,2001-02-26
/documents/letter-congressional-leaders-transmitting-report-the-korean-peninsula-energy-development-7,Letter to Congressional Leaders Transmitting a Report on the Korean Peninsula Energy Development Organization,2001-02-26
/documents/proclamation-7408-american-red-cross-month-2001,"Proclamation 7408—American Red Cross Month, 2001",2001-02-26
/documents/proclamation-7409-irish-american-heritage-month-2001,"Proclamation 7409—Irish-American Heritage Month, 2001",2001-02-26
/documents/president-bush-nominate-three-individuals-serve-his-administration-8,President Bush to Nominate Three Individuals to Serve in His Administration,2001-02-26
/documents/statement-the-press-secretary-meeting-with-president-flores-el-salvador,Statement by the Press Secretary: Meeting with President Flores of El Salvador,2001-02-26
/documents/nomination-sent-the-senate-101,Nomination Sent to the Senate,2001-02-26
/documents/statement-the-press-secretary-egyptian-president-visit-washington,Statement by the Press Secretary: Egyptian President to Visit Washington,2001-02-26
/documents/statement-the-press-secretary-german-chancellor-visit-washington,Statement by the Press Secretary: German Chancellor to Visit Washington,2001-02-26
/documents/statement-the-press-secretary-jordanian-king-visit-washington,Statement by the Press Secretary: Jordanian King to Visit Washington,2001-02-26
/documents/address-before-joint-session-the-congress-administration-goals,Address Before a Joint Session of the Congress on Administration Goals,2001-02-27
/documents/notice-continuation-the-national-emergency-relating-cuba-and-the-emergency-authority-8,Notice - Continuation of the National Emergency Relating to Cuba and of the Emergency Authority Relating to the Regulation...,2001-02-27
/documents/memorandum-racial-profiling,Memorandum on Racial Profiling,2001-02-27
/documents/remarks-following-discussions-with-president-andres-pastrana-colombia-and-exchange-with-0,Remarks Following Discussions With President Andres Pastrana of Colombia and an Exchange With Reporters,2001-02-27
/documents/message-the-congress-continuation-the-national-emergency-with-respect-cuba-4,Message to the Congress on Continuation of the National Emergency With Respect to Cuba,2001-02-27
/documents/statement-the-press-secretary-president-bush-outlines-budget-calls-for-government-be,"Statement by the Press Secretary: President Bush Outlines Budget; Calls for Government to be ""Active, but Limited,...",2001-02-27
/documents/statement-the-press-secretary-real-americans-join-mrs-bush-watch-speech,Statement by the Press Secretary: Real Americans Join Mrs. Bush to Watch Speech,2001-02-27
/documents/statement-the-press-secretary-president-meet-with-nato-secretary-general,Statement by the Press Secretary: President to Meet with NATO Secretary General,2001-02-27
/documents/exchange-with-reporters-beaver-pennsylvania,"Exchange With Reporters in Beaver, Pennsylvania",2001-02-28
/documents/remarks-omaha-nebraska-2,"Remarks in Omaha, Nebraska",2001-02-28
/documents/exchange-with-reporters-council-bluffs-iowa,"Exchange With Reporters in Council Bluffs, Iowa",2001-02-28
/documents/remarks-leadership-forum-council-bluffs,Remarks at a Leadership Forum in Council Bluffs,2001-02-28
/documents/remarks-little-rock-arkansas-the-earthquake-washington-state,"Remarks in Little Rock, Arkansas, on the Earthquake in Washington State",2001-02-28
/documents/remarks-discussion-small-business-beaver,Remarks in a Discussion on Small Business in Beaver,2001-02-28
/documents/proclamation-7410-fortieth-anniversary-the-peace-corps,Proclamation 7410—Fortieth Anniversary of the Peace Corps,2001-02-28
/documents/hr-333-bankruptcy-abuse-prevention-and-consumer-protection-act-2001,Statement of Administration Policy: H.R. 333 - Bankruptcy Abuse Prevention and Consumer Protection Act of 2001,2001-02-28
/documents/president-bush-nominate-four-individuals-serve-his-administration-10,President Bush to Nominate Four Individuals to Serve in His Administration,2001-02-28
/documents/nominations-sent-the-senate-447,Nominations Sent to the Senate,2001-02-28
/documents/remarks-fernbank-museum-natural-history-atlanta-georgia,"Remarks at Fernbank Museum of Natural History in Atlanta, Georgia",2001-03-01
/documents/remarks-leadership-forum-atlanta,Remarks at a Leadership Forum in Atlanta,2001-03-01
/documents/message-the-congress-transmitting-report-critical-infrastructure-protection,Message to the Congress Transmitting a Report on Critical Infrastructure Protection,2001-03-01
/documents/question-and-answer-session-lakewood-elementary-school-north-little-rock-arkansas,"Question-and-Answer Session at Lakewood Elementary School in North Little Rock, Arkansas",2001-03-01
/documents/remarks-leadership-forum-north-little-rock,Remarks at a Leadership Forum in North Little Rock,2001-03-01
