/documents/press-release-governor-mitt-romney-forms-presidential-exploratory-committee,Press Release - Governor Mitt Romney Forms Presidential Exploratory Committee,2007-01-03
/documents/press-release-what-theyre-saying-about-governor-mitt-romney-0,Press Release - What They're Saying About Governor Mitt Romney,2007-01-03
/documents/press-release-governor-mitt-romney-announces-first-group-national-finance-co-chairs,Press Release - Governor Mitt Romney Announces First Group of National Finance Co-Chairs,2007-01-04
/documents/press-release-governor-mitt-romney-signs-taxpayer-protection-pledge,"Press Release - Governor Mitt Romney Signs ""Taxpayer Protection Pledge""",2007-01-04
/documents/press-release-governor-mitt-romney-announces-two-new-senior-advisers,Press Release - Governor Mitt Romney Announces Two New Senior Advisers,2007-01-05
/documents/press-release-what-theyre-saying-about-governor-mitt-romney,Press Release - What They're Saying About Governor Mitt Romney,2007-01-05
/documents/press-release-case-you-missed-it-romney-taxes,Press Release - In Case You Missed It: Romney on Taxes,2007-01-06
/documents/press-release-excerpts-governor-mitt-romneys-address-awakening-2007,Press Release - Excerpts of Governor Mitt Romney's Address at Awakening 2007,2007-01-06
/documents/press-release-national-call-day-raises-over-65-million,"Press Release - ""National Call Day"" Raises Over $6.5 Million",2007-01-08
/documents/press-release-senator-jim-demint-serve-senior-adviser,Press Release - Senator Jim DeMint to Serve as Senior Adviser,2007-01-09
/documents/statement-governor-mitt-romney-iraq,Statement by Governor Mitt Romney on Iraq,2007-01-10
/documents/press-release-case-you-missed-it-intelligent-response,"Press Release - In Case You Missed It: ""Intelligent Response""",2007-01-11
/documents/press-release-governor-mitt-romney-his-1994-debate-with-senator-ted-kennedy,Press Release - Governor Mitt Romney on His 1994 Debate With Senator Ted Kennedy,2007-01-11
/documents/statement-governor-mitt-romney-offering-emphatic-support-for-demint-amendment-spending,Statement by Governor Mitt Romney Offering Emphatic Support for DeMint Amendment on Spending Reform,2007-01-12
/documents/press-release-governor-mitt-romney-attends-national-shooting-sports-foundation-show,Press Release - Governor Mitt Romney Attends National Shooting Sports Foundation Show,2007-01-12
/documents/press-release-governor-and-mrs-romney-attend-service-honoring-dr-martin-luther-king-jr,"Press Release - Governor and Mrs. Romney Attend Service Honoring Dr. Martin Luther King, Jr.",2007-01-15
/documents/press-release-governor-mitt-romney-announces-vin-weber-policy-chairman,Press Release - Governor Mitt Romney Announces Vin Weber as Policy Chairman,2007-01-16
/documents/press-release-governor-mitt-romney-announces-house-congressional-liaisons,Press Release - Governor Mitt Romney Announces House Congressional Liaisons,2007-01-17
/documents/press-release-governor-mitt-romney-announces-support-rnc-committee-members,Press Release - Governor Mitt Romney Announces Support of RNC Committee Members,2007-01-18
/documents/press-release-governor-mitt-romney-announces-representative-tom-feeneys-support,Press Release - Governor Mitt Romney Announces Representative Tom Feeney's Support,2007-01-19
/documents/press-release-governor-mitt-romney-announces-new-jersey-state-leadership,Press Release - Governor Mitt Romney Announces New Jersey State Leadership,2007-01-19
/documents/press-release-governor-mitt-romneys-visit-israel,Press Release - Governor Mitt Romney's Visit to Israel,2007-01-20
/documents/statement-governor-mitt-romney-todays-march-for-life,"Statement by Governor Mitt Romney on Today's ""March for Life""",2007-01-22
/documents/remarks-the-seventh-annual-herzliya-conference-herzliya-israel,"Remarks at the Seventh Annual Herzliya Conference in Herzliya, Israel",2007-01-23
/documents/statement-governor-mitt-romney-the-presidents-state-the-union-address,Statement by Governor Mitt Romney on the President's State of the Union Address,2007-01-23
/documents/press-release-governor-mitt-romney-announces-support-former-speaker-dennis-hastert,Press Release - Governor Mitt Romney Announces Support of Former Speaker Dennis Hastert,2007-01-23
/documents/excerpts-from-governor-mitt-romneys-remarks-the-seventh-annual-herzliya-conference,"Excerpts From Governor Mitt Romney's Remarks at the Seventh Annual Herzliya Conference in Herzliya, Israel",2007-01-23
/documents/press-release-governor-mitt-romney-announces-representative-pete-hoekstra-intelligence,Press Release - Governor Mitt Romney Announces Representative Pete Hoekstra as Intelligence Adviser,2007-01-24
/documents/statement-governor-mitt-romney-international-holocaust-remembrance-day,Statement by Governor Mitt Romney on International Holocaust Remembrance Day,2007-01-27
/documents/press-release-case-you-missed-it-governor-mitt-romney-the-national-reviews-conservative,Press Release - In Case You Missed It: Governor Mitt Romney at the National Review's Conservative Summit,2007-01-28
/documents/press-release-charleston-area-leaders-support-governor-mitt-romney,Press Release - Charleston Area Leaders Support Governor Mitt Romney,2007-01-29
/documents/press-release-governor-mitt-romney-announces-arizona-finance-steering-committee,Press Release - Governor Mitt Romney Announces Arizona Finance Steering Committee,2007-01-30
/documents/press-release-governor-mitt-romney-announces-support-james-bopp-jr,"Press Release - Governor Mitt Romney Announces Support of James Bopp, Jr.",2007-01-30
/documents/press-release-case-you-missed-it-governor-mitt-romney-nightline,"Press Release - In Case You Missed It: Governor Mitt Romney on ""Nightline""",2007-01-30
/documents/press-release-governor-mitt-romney-names-additions-iowa-leadership-and-staff,Press Release - Governor Mitt Romney Names Additions to Iowa Leadership and Staff,2007-01-30
/documents/press-release-what-theyre-saying-about-governor-mitt-romney-1,Press Release - What They're Saying About Governor Mitt Romney,2007-01-31
/documents/statement-governor-mitt-romney-national-african-american-history-month,Statement by Governor Mitt Romney on National African-American History Month,2007-02-01
/documents/press-release-governor-mitt-romney-announces-expanding-florida-field-team,Press Release - Governor Mitt Romney Announces Expanding Florida Field Team,2007-02-01
/documents/press-release-former-senator-jim-talent-joins-romney-for-president-exploratory-committee,Press Release - Former Senator Jim Talent Joins Romney for President Exploratory Committee,2007-02-01
